tool	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn
run set	sv-comp20_prop-reachsafety	sv-comp20_prop-reachsafety	sv-comp20_prop-reachsafety	sv-comp20_prop-reachsafety
../../../sv-benchmarks/c/	status	cputime (s)	walltime (s)	memory (MB)
loop-invgen/half_2.yml	TIMEOUT	902.674729102	427.8138863260392	2931.2901119999997
loop-invgen/heapsort.yml	TIMEOUT (EXCEPTION)	901.08303455	427.8096230949741	1399.11168
loop-invgen/id_build.i.p+nlh-reducer.yml	TIMEOUT	903.017476297	440.398470656015	1370.640384
loop-invgen/id_build.i.p+sep-reducer.yml	TIMEOUT	901.882906162	441.8335721101612	1334.726656
loop-invgen/id_build.i.v+lhb-reducer.yml	TIMEOUT	902.388344702	444.277760068886	1390.5919999999999
loop-invgen/id_build.yml	true	12.760832862	4.1699803688097745	282.923008
loop-invgen/id_trans.yml	false(unreach-call)	8.881611116	3.497901601018384	247.066624
loop-invgen/large_const.yml	true	13.10476202	4.305870784912258	300.613632
loop-invgen/nest-if3.yml	TIMEOUT	902.461894603	436.0664892999921	1239.351296
loop-invgen/nested6.yml	TIMEOUT	900.790582858	433.5616160649806	1347.325952
loop-invgen/nested9.yml	TIMEOUT	901.388577619	424.90577440918423	2009.903104
loop-invgen/sendmail-close-angle.yml	TIMEOUT	902.74594403	430.0538984159939	2259.3003519999997
loop-invgen/seq-3.yml	TIMEOUT	901.302464683	382.26290557486936	2336.780288
loop-invgen/string_concat-noarr.yml	TIMEOUT	902.116576567	415.454129507998	3411.841024
loop-invgen/up.yml	TIMEOUT	900.243063614	415.037918351125	2030.6616319999998
loop-lit/afnp2014.yml	true	135.359741073	50.95352489105426	944.2426879999999
loop-lit/bhmr2007.yml	TIMEOUT	902.501755011	442.8449908250477	842.129408
loop-lit/cggmp2005.yml	true	9.836760549	3.7702833299990743	269.217792
loop-lit/cggmp2005_variant.yml	TIMEOUT	901.66738583	435.44560245005414	1793.634304
loop-lit/cggmp2005b.yml	true	9.701256621	3.754303490044549	256.63488
loop-lit/css2003.yml	true	10.082838739	3.742624665843323	256.856064
loop-lit/ddlm2013.yml	TIMEOUT	911.636510102	433.534021594096	4962.1565439999995
loop-lit/gcnr2008.yml	false(unreach-call)	8.931335854	3.4722858760505915	254.78758399999998
loop-lit/gj2007.c.i.p+lhb-reducer.yml	true	14.925561957	4.652962388005108	353.222656
loop-lit/gj2007.c.i.p+nlh-reducer.yml	true	16.716761782	5.089919280027971	374.280192
loop-lit/gj2007.yml	true	15.011261063	4.594287757994607	333.123584
loop-lit/gj2007b.yml	TIMEOUT	901.052542176	434.68226004811004	1484.3535359999998
loop-lit/gr2006.yml	true	34.571323901	8.486092378851026	468.860928
loop-lit/gsv2008.c.i.p+cfa-reducer.yml	OUT OF JAVA MEMORY	743.362743772	313.41016532504	1870.753792
loop-lit/gsv2008.c.i.v+cfa-reducer.yml	OUT OF JAVA MEMORY	718.561553763	300.87770295282826	1871.64672
loop-lit/gsv2008.c.i.v+lhb-reducer.yml	TIMEOUT	900.543066373	437.9618172890041	1325.481984
loop-lit/gsv2008.yml	OUT OF JAVA MEMORY	704.181178325	306.8257878278382	1900.3924479999998
loop-lit/hhk2008.yml	TIMEOUT	901.248688342	432.7899192699697	2047.705088
loop-lit/jm2006.c.i.v+cfa-reducer.yml	TIMEOUT	901.171928517	435.69801379786804	1278.091264
loop-lit/jm2006.yml	TIMEOUT	900.748887997	433.19000803795643	1268.383744
loop-lit/jm2006_variant.yml	TIMEOUT	900.837601478	431.5375611409545	1332.08064
loop-lit/mcmillan2006.yml	TIMEOUT	902.59169531	434.3816790599376	3019.399168
loop-new/count_by_1.yml	true	8.774031715	3.5016196169890463	235.933696
loop-new/count_by_1_variant.yml	true	8.549448438	3.4529794370755553	234.38540799999998
loop-new/count_by_2.yml	TIMEOUT	901.178575976	435.9342236430384	1070.854144
loop-new/count_by_k.yml	TIMEOUT	901.552588382	432.86124297138304	1543.921664
loop-new/count_by_nondet.yml	TIMEOUT	900.456621733	437.36109357420355	1005.879296
loop-new/gauss_sum.i.p+cfa-reducer.yml	true	156.454004022	54.69033935572952	1502.4127999999998
loop-new/gauss_sum.i.p+lhb-reducer.yml	true	158.576793939	56.09471918316558	1514.213376
loop-new/gauss_sum.i.v+cfa-reducer.yml	true	156.236339247	55.25039214966819	1519.55456
loop-new/gauss_sum.yml	true	88.834645968	27.005016507115215	1437.47072
loop-new/half.yml	TIMEOUT	900.633157752	433.7698790151626	1035.780096
loop-new/nested-1.yml	TIMEOUT (EXCEPTION)	901.794962943	419.829999782145	1683.94752
loop-industry-pattern/aiob_1.yml	true	124.138532144	80.7263566982001	708.3458559999999
loop-industry-pattern/aiob_2.yml	true	127.521380162	87.08190598804504	669.732864
loop-industry-pattern/aiob_3.yml	true	127.195997696	83.26966415997595	693.20704
loop-industry-pattern/aiob_4.c.v+cfa-reducer.yml	true	101.378410154	57.25357387587428	656.605184
loop-industry-pattern/aiob_4.c.v+lh-reducer.yml	true	109.059661309	65.29021082492545	686.481408
loop-industry-pattern/aiob_4.c.v+lhb-reducer.yml	true	134.531301443	61.970049070194364	910.073856
loop-industry-pattern/aiob_4.c.v+nlh-reducer.yml	true	20.369084273	5.790686959866434	363.798528
loop-industry-pattern/aiob_4.yml	true	95.07367991	54.67849111603573	696.365056
loop-industry-pattern/mod3.c.v+cfa-reducer.yml	true	15.044647486	8.27338837319985	310.317056
loop-industry-pattern/mod3.c.v+lhb-reducer.yml	TIMEOUT	900.739935979	856.8061467343941	1836.847104
loop-industry-pattern/mod3.c.v+sep-reducer.yml	TIMEOUT	900.787281297	851.2581329415552	1949.3150719999999
loop-industry-pattern/mod3.yml	true	15.299803395	8.177416577935219	300.969984
loop-industry-pattern/nested-3.yml	TIMEOUT	902.430619036	417.79815409099683	1292.2593279999999
loop-industry-pattern/ofuf_1.yml	EXCEPTION	13.72527985	13.657418330200016	286.71180799999996
